253,20210105,20210105,227,288,3,178.5808,528.5991,535.7424,Reseller
310,20210105,20210105,227,288,1,2146.962,2171.2942,2146.962,Reseller
322,20210105,20210105,227,288,3,419.4589,1239.4389,1258.3767,Reseller
264,20210105,20210105,227,288,1,183.9382,181.4857,183.9382,Reseller
276,20210105,20210105,227,288,1,356.898,352.1394,356.898,Reseller
285,20210105,20210105,227,288,1,178.5808,176.1997,178.5808,Reseller
334,20210105,20210105,227,288,3,419.4589,1239.4389,1258.3767,Reseller
316,20210105,20210105,227,288,1,874.794,884.7083,874.794,Reseller
322,20210105,20210105,510,282,1,419.4589,413.1463,419.4589,Reseller
345,20210105,20210105,397,286,1,2039.994,1912.1544,2039.994,Reseller
348,20210105,20210105,397,286,4,2024.994,7592.3776,8099.976,Reseller
229,20210105,20210105,397,286,1,28.8404,31.7244,28.8404,Reseller
235,20210105,20210105,397,286,1,28.8404,31.7244,28.8404,Reseller
350,20210105,20210105,397,286,2,2024.994,3796.1888,4049.988,Reseller
344,20210105,20210105,397,286,3,2039.994,5736.4632,6119.982,Reseller
346,20210105,20210105,397,286,1,2039.994,1912.1544,2039.994,Reseller
351,20210105,20210105,397,286,1,2024.994,1898.0944,2024.994,Reseller
220,20210105,20210105,146,289,2,20.1865,24.0556,40.373,Reseller
346,20210105,20210105,146,289,1,2039.994,1912.1544,2039.994,Reseller
212,20210105,20210105,146,289,1,20.1865,12.0278,20.1865,Reseller
232,20210105,20210105,146,289,2,28.8404,63.4488,57.6808,Reseller
350,20210105,20210105,146,289,2,2024.994,3796.1888,4049.988,Reseller
223,20210105,20210105,146,289,2,5.1865,11.4104,10.373,Reseller
348,20210105,20210105,146,289,2,2024.994,3796.1888,4049.988,Reseller
351,20210105,20210105,146,289,1,2024.994,1898.0944,2024.994,Reseller
218,20210105,20210105,146,289,6,5.70,20.3778,34.20,Reseller
349,20210105,20210105,146,289,1,2024.994,1898.0944,2024.994,Reseller
330,20210105,20210105,511,282,1,419.4589,413.1463,419.4589,Reseller
314,20210105,20210105,511,282,1,2146.962,2171.2942,2146.962,Reseller
275,20210105,20210105,511,282,1,356.898,352.1394,356.898,Reseller
317,20210105,20210105,511,282,1,874.794,884.7083,874.794,Reseller
338,20210105,20210105,511,282,2,419.4589,826.2926,838.9178,Reseller
334,20210105,20210105,511,282,1,419.4589,413.1463,419.4589,Reseller
219,20210105,20210105,646,283,3,5.70,10.1889,17.10,Reseller
346,20210105,20210105,646,283,1,2039.994,1912.1544,2039.994,Reseller
351,20210105,20210105,646,283,1,2024.994,1898.0944,2024.994,Reseller
348,20210105,20210105,646,283,1,2024.994,1898.0944,2024.994,Reseller
317,20210105,20210105,514,288,3,874.794,2654.1249,2624.382,Reseller
314,20210105,20210105,514,288,2,2146.962,4342.5884,4293.924,Reseller
322,20210105,20210105,514,288,7,419.4589,2892.0241,2936.2123,Reseller
332,20210105,20210105,514,288,6,419.4589,2478.8778,2516.7534,Reseller
232,20210105,20210105,514,288,6,28.8404,190.3464,173.0424,Reseller
272,20210105,20210105,514,288,6,183.9382,1088.9142,1103.6292,Reseller
212,20210105,20210105,514,288,2,20.1865,24.0556,40.373,Reseller
220,20210105,20210105,514,288,2,20.1865,24.0556,40.373,Reseller
315,20210105,20210105,514,288,2,874.794,1769.4166,1749.588,Reseller
223,20210105,20210105,514,288,4,5.1865,22.8208,20.746,Reseller
270,20210105,20210105,514,288,2,183.9382,362.9714,367.8764,Reseller
316,20210105,20210105,514,288,3,874.794,2654.1249,2624.382,Reseller
324,20210105,20210105,514,288,3,419.4589,1239.4389,1258.3767,Reseller
342,20210105,20210105,514,288,2,419.4589,826.2926,838.9178,Reseller
264,20210105,20210105,514,288,3,183.9382,544.4571,551.8146,Reseller
330,20210105,20210105,514,288,2,419.4589,826.2926,838.9178,Reseller
334,20210105,20210105,514,288,2,419.4589,826.2926,838.9178,Reseller
262,20210105,20210105,514,288,2,183.9382,362.9714,367.8764,Reseller
235,20210105,20210105,514,288,1,28.8404,31.7244,28.8404,Reseller
338,20210105,20210105,514,288,2,419.4589,826.2926,838.9178,Reseller
275,20210105,20210105,514,288,4,356.898,1408.5576,1427.592,Reseller
319,20210105,20210105,514,288,6,874.794,5308.2498,5248.764,Reseller
326,20210105,20210105,514,288,4,419.4589,1652.5852,1677.8356,Reseller
285,20210105,20210105,514,288,3,178.5808,528.5991,535.7424,Reseller
229,20210105,20210105,514,288,4,28.8404,126.8976,115.3616,Reseller
253,20210105,20210105,514,288,3,178.5808,528.5991,535.7424,Reseller
215,20210105,20210105,514,288,1,20.1865,12.0278,20.1865,Reseller
276,20210105,20210105,514,288,3,356.898,1056.4182,1070.694,Reseller
328,20210105,20210105,514,288,3,419.4589,1239.4389,1258.3767,Reseller
304,20210105,20210105,578,289,1,714.7043,617.0281,714.7043,Reseller
219,20210105,20210105,504,281,1,5.70,3.3963,5.70,Reseller
218,20210105,20210105,504,281,2,5.70,6.7926,11.40,Reseller
346,20210105,20210105,504,281,2,2039.994,3824.3088,4079.988,Reseller
349,20210105,20210105,504,281,1,2024.994,1898.0944,2024.994,Reseller
314,20210105,20210105,200,289,1,2146.962,2171.2942,2146.962,Reseller
229,20210105,20210105,200,289,2,28.8404,63.4488,57.6808,Reseller
317,20210105,20210105,200,289,1,874.794,884.7083,874.794,Reseller
338,20210105,20210105,200,289,2,419.4589,826.2926,838.9178,Reseller
275,20210105,20210105,200,289,2,356.898,704.2788,713.796,Reseller
328,20210105,20210105,200,289,2,419.4589,826.2926,838.9178,Reseller
316,20210105,20210105,200,289,2,874.794,1769.4166,1749.588,Reseller
330,20210105,20210105,200,289,2,419.4589,826.2926,838.9178,Reseller
235,20210105,20210105,200,289,1,28.8404,31.7244,28.8404,Reseller
220,20210105,20210105,200,289,1,20.1865,12.0278,20.1865,Reseller
215,20210105,20210105,200,289,1,20.1865,12.0278,20.1865,Reseller
218,20210105,20210105,119,288,6,5.70,20.3778,34.20,Reseller
349,20210105,20210105,119,288,2,2024.994,3796.1888,4049.988,Reseller
347,20210105,20210105,119,288,1,2039.994,1912.1544,2039.994,Reseller
315,20210105,20210105,618,281,1,874.794,884.7083,874.794,Reseller
232,20210105,20210105,618,281,3,28.8404,95.1732,86.5212,Reseller
270,20210105,20210105,618,281,1,183.9382,181.4857,183.9382,Reseller
324,20210105,20210105,618,281,2,419.4589,826.2926,838.9178,Reseller
326,20210105,20210105,618,281,1,419.4589,413.1463,419.4589,Reseller
285,20210105,20210105,618,281,2,178.5808,352.3994,357.1616,Reseller
342,20210105,20210105,618,281,2,419.4589,826.2926,838.9178,Reseller
223,20210105,20210105,618,281,1,5.1865,5.7052,5.1865,Reseller
215,20210105,20210105,618,281,2,20.1865,24.0556,40.373,Reseller
220,20210105,20210105,618,281,1,20.1865,12.0278,20.1865,Reseller
212,20210105,20210105,618,281,4,20.1865,48.1112,80.746,Reseller
319,20210105,20210105,83,288,3,874.794,2654.1249,2624.382,Reseller
324,20210105,20210105,670,283,4,419.4589,1652.5852,1677.8356,Reseller
220,20210105,20210105,670,283,5,20.1865,60.139,100.9325,Reseller
285,20210105,20210105,670,283,2,178.5808,352.3994,357.1616,Reseller
215,20210105,20210105,670,283,1,20.1865,12.0278,20.1865,Reseller
326,20210105,20210105,670,283,2,419.4589,826.2926,838.9178,Reseller
319,20210105,20210105,670,283,2,874.794,1769.4166,1749.588,Reseller
223,20210105,20210105,670,283,2,5.1865,11.4104,10.373,Reseller
315,20210105,20210105,670,283,1,874.794,884.7083,874.794,Reseller
232,20210105,20210105,670,283,3,28.8404,95.1732,86.5212,Reseller
349,20210105,20210105,17,281,2,2024.994,3796.1888,4049.988,Reseller
351,20210105,20210105,17,281,2,2024.994,3796.1888,4049.988,Reseller
219,20210105,20210105,17,281,1,5.70,3.3963,5.70,Reseller
348,20210105,20210105,17,281,3,2024.994,5694.2832,6074.982,Reseller
218,20210105,20210105,17,281,4,5.70,13.5852,22.80,Reseller
232,20210105,20210105,679,284,3,28.8404,95.1732,86.5212,Reseller
314,20210105,20210105,679,284,1,2146.962,2171.2942,2146.962,Reseller
319,20210105,20210105,679,284,1,874.794,884.7083,874.794,Reseller
342,20210105,20210105,679,284,1,419.4589,413.1463,419.4589,Reseller
215,20210105,20210105,679,284,2,20.1865,24.0556,40.373,Reseller
322,20210105,20210105,679,284,4,419.4589,1652.5852,1677.8356,Reseller
332,20210105,20210105,679,284,2,419.4589,826.2926,838.9178,Reseller
328,20210105,20210105,679,284,1,419.4589,413.1463,419.4589,Reseller
223,20210105,20210105,679,284,5,5.1865,28.526,25.9325,Reseller
212,20210105,20210105,679,284,1,20.1865,12.0278,20.1865,Reseller
315,20210105,20210105,679,284,1,874.794,884.7083,874.794,Reseller
270,20210105,20210105,679,284,2,183.9382,362.9714,367.8764,Reseller
322,20210105,20210105,203,287,1,419.4589,413.1463,419.4589,Reseller
285,20210105,20210105,203,287,2,178.5808,352.3994,357.1616,Reseller
332,20210105,20210105,203,287,1,419.4589,413.1463,419.4589,Reseller
275,20210105,20210105,203,287,2,356.898,704.2788,713.796,Reseller
326,20210105,20210105,203,287,3,419.4589,1239.4389,1258.3767,Reseller
324,20210105,20210105,203,287,2,419.4589,826.2926,838.9178,Reseller
223,20210105,20210105,203,287,3,5.1865,17.1156,15.5595,Reseller
215,20210105,20210105,203,287,4,20.1865,48.1112,80.746,Reseller
270,20210105,20210105,203,287,2,183.9382,362.9714,367.8764,Reseller
317,20210105,20210105,203,287,1,874.794,884.7083,874.794,Reseller
262,20210105,20210105,203,287,2,183.9382,362.9714,367.8764,Reseller
235,20210105,20210105,203,287,1,28.8404,31.7244,28.8404,Reseller
342,20210105,20210105,203,287,1,419.4589,413.1463,419.4589,Reseller
319,20210105,20210105,203,287,2,874.794,1769.4166,1749.588,Reseller
232,20210105,20210105,203,287,2,28.8404,63.4488,57.6808,Reseller
315,20210105,20210105,203,287,1,874.794,884.7083,874.794,Reseller
316,20210105,20210105,203,287,1,874.794,884.7083,874.794,Reseller
220,20210105,20210105,203,287,3,20.1865,36.0834,60.5595,Reseller
212,20210105,20210105,203,287,1,20.1865,12.0278,20.1865,Reseller
322,20210105,20210105,480,284,1,419.4589,413.1463,419.4589,Reseller
342,20210105,20210105,480,284,2,419.4589,826.2926,838.9178,Reseller
232,20210105,20210105,480,284,2,28.8404,63.4488,57.6808,Reseller
322,20210105,20210105,491,287,3,419.4589,1239.4389,1258.3767,Reseller
317,20210105,20210105,491,287,2,874.794,1769.4166,1749.588,Reseller
285,20210105,20210105,491,287,2,178.5808,352.3994,357.1616,Reseller
212,20210105,20210105,491,287,4,20.1865,48.1112,80.746,Reseller
270,20210105,20210105,491,287,1,183.9382,181.4857,183.9382,Reseller
220,20210105,20210105,491,287,1,20.1865,12.0278,20.1865,Reseller
232,20210105,20210105,491,287,2,28.8404,63.4488,57.6808,Reseller
262,20210105,20210105,491,287,2,183.9382,362.9714,367.8764,Reseller
319,20210105,20210105,491,287,1,874.794,884.7083,874.794,Reseller
324,20210105,20210105,491,287,1,419.4589,413.1463,419.4589,Reseller
314,20210105,20210105,491,287,2,2146.962,4342.5884,4293.924,Reseller
215,20210105,20210105,491,287,2,20.1865,24.0556,40.373,Reseller
332,20210105,20210105,491,287,3,419.4589,1239.4389,1258.3767,Reseller
223,20210105,20210105,491,287,3,5.1865,17.1156,15.5595,Reseller
328,20210105,20210105,491,287,1,419.4589,413.1463,419.4589,Reseller
232,20210105,20210105,423,285,6,28.8404,190.3464,173.0424,Reseller
326,20210105,20210105,423,285,5,419.4589,2065.7315,2097.2945,Reseller
275,20210105,20210105,423,285,1,356.898,352.1394,356.898,Reseller
212,20210105,20210105,423,285,1,20.1865,12.0278,20.1865,Reseller
270,20210105,20210105,423,285,1,183.9382,181.4857,183.9382,Reseller
215,20210105,20210105,423,285,2,20.1865,24.0556,40.373,Reseller
342,20210105,20210105,423,285,3,419.4589,1239.4389,1258.3767,Reseller
272,20210105,20210105,423,285,2,183.9382,362.9714,367.8764,Reseller
319,20210105,20210105,423,285,3,874.794,2654.1249,2624.382,Reseller
338,20210105,20210105,423,285,1,419.4589,413.1463,419.4589,Reseller
324,20210105,20210105,423,285,2,419.4589,826.2926,838.9178,Reseller
285,20210105,20210105,423,285,2,178.5808,352.3994,357.1616,Reseller
314,20210105,20210105,423,285,1,2146.962,2171.2942,2146.962,Reseller
229,20210105,20210105,423,285,2,28.8404,63.4488,57.6808,Reseller
330,20210105,20210105,423,285,2,419.4589,826.2926,838.9178,Reseller
322,20210105,20210105,423,285,2,419.4589,826.2926,838.9178,Reseller
317,20210105,20210105,423,285,1,874.794,884.7083,874.794,Reseller
235,20210105,20210105,423,285,2,28.8404,63.4488,57.6808,Reseller
220,20210105,20210105,423,285,2,20.1865,24.0556,40.373,Reseller
262,20210105,20210105,423,285,1,183.9382,181.4857,183.9382,Reseller
223,20210105,20210105,423,285,2,5.1865,11.4104,10.373,Reseller
319,20210105,20210105,486,281,2,874.794,1769.4166,1749.588,Reseller
326,20210105,20210105,486,281,1,419.4589,413.1463,419.4589,Reseller
322,20210105,20210105,486,281,2,419.4589,826.2926,838.9178,Reseller
342,20210105,20210105,486,281,2,419.4589,826.2926,838.9178,Reseller
232,20210105,20210105,486,281,1,28.8404,31.7244,28.8404,Reseller
349,20210105,20210105,506,289,2,2024.994,3796.1888,4049.988,Reseller
232,20210105,20210105,506,289,2,28.8404,63.4488,57.6808,Reseller
346,20210105,20210105,506,289,2,2039.994,3824.3088,4079.988,Reseller
347,20210105,20210105,506,289,1,2039.994,1912.1544,2039.994,Reseller
215,20210105,20210105,506,289,1,20.1865,12.0278,20.1865,Reseller
220,20210105,20210105,506,289,2,20.1865,24.0556,40.373,Reseller
223,20210105,20210105,506,289,3,5.1865,17.1156,15.5595,Reseller
348,20210105,20210105,506,289,4,2024.994,7592.3776,8099.976,Reseller
350,20210105,20210105,506,289,6,2024.994,11388.5664,12149.964,Reseller
345,20210105,20210105,506,289,1,2039.994,1912.1544,2039.994,Reseller
212,20210105,20210105,506,289,3,20.1865,36.0834,60.5595,Reseller
351,20210105,20210105,506,289,5,2024.994,9490.472,10124.97,Reseller
218,20210105,20210105,506,289,6,5.70,20.3778,34.20,Reseller
315,20210105,20210105,549,285,2,874.794,1769.4166,1749.588,Reseller
326,20210105,20210105,549,285,2,419.4589,826.2926,838.9178,Reseller
322,20210105,20210105,549,285,1,419.4589,413.1463,419.4589,Reseller
319,20210105,20210105,549,285,2,874.794,1769.4166,1749.588,Reseller
342,20210105,20210105,549,285,1,419.4589,413.1463,419.4589,Reseller
328,20210105,20210105,549,285,1,419.4589,413.1463,419.4589,Reseller
332,20210105,20210105,458,285,3,419.4589,1239.4389,1258.3767,Reseller
328,20210105,20210105,458,285,1,419.4589,413.1463,419.4589,Reseller
315,20210105,20210105,458,285,1,874.794,884.7083,874.794,Reseller
262,20210105,20210105,458,285,1,183.9382,181.4857,183.9382,Reseller
319,20210105,20210105,344,289,3,874.794,2654.1249,2624.382,Reseller
326,20210105,20210105,344,289,1,419.4589,413.1463,419.4589,Reseller
342,20210105,20210105,344,289,1,419.4589,413.1463,419.4589,Reseller
338,20210105,20210105,269,281,1,419.4589,413.1463,419.4589,Reseller
332,20210105,20210105,269,281,2,419.4589,826.2926,838.9178,Reseller
262,20210105,20210105,161,281,1,183.9382,181.4857,183.9382,Reseller
322,20210105,20210105,161,281,2,419.4589,826.2926,838.9178,Reseller
326,20210105,20210105,161,281,3,419.4589,1239.4389,1258.3767,Reseller
285,20210105,20210105,161,281,1,178.5808,176.1997,178.5808,Reseller
328,20210105,20210105,161,281,1,419.4589,413.1463,419.4589,Reseller
270,20210105,20210105,161,281,2,183.9382,362.9714,367.8764,Reseller
315,20210105,20210105,161,281,2,874.794,1769.4166,1749.588,Reseller
319,20210105,20210105,161,281,2,874.794,1769.4166,1749.588,Reseller
332,20210105,20210105,161,281,3,419.4589,1239.4389,1258.3767,Reseller
342,20210105,20210105,161,281,1,419.4589,413.1463,419.4589,Reseller
314,20210105,20210105,161,281,2,2146.962,4342.5884,4293.924,Reseller
330,20210105,20210105,166,283,3,419.4589,1239.4389,1258.3767,Reseller
285,20210105,20210105,166,283,2,178.5808,352.3994,357.1616,Reseller
262,20210105,20210105,166,283,2,183.9382,362.9714,367.8764,Reseller
314,20210105,20210105,166,283,1,2146.962,2171.2942,2146.962,Reseller
316,20210105,20210105,166,283,2,874.794,1769.4166,1749.588,Reseller
334,20210105,20210105,166,283,4,419.4589,1652.5852,1677.8356,Reseller
342,20210105,20210105,166,283,2,419.4589,826.2926,838.9178,Reseller
322,20210105,20210105,166,283,7,419.4589,2892.0241,2936.2123,Reseller
264,20210105,20210105,166,283,3,183.9382,544.4571,551.8146,Reseller
253,20210105,20210105,166,283,1,178.5808,176.1997,178.5808,Reseller
328,20210105,20210105,166,283,6,419.4589,2478.8778,2516.7534,Reseller
270,20210105,20210105,166,283,2,183.9382,362.9714,367.8764,Reseller
272,20210105,20210105,166,283,2,183.9382,362.9714,367.8764,Reseller
275,20210105,20210105,166,283,2,356.898,704.2788,713.796,Reseller
332,20210105,20210105,166,283,5,419.4589,2065.7315,2097.2945,Reseller
338,20210105,20210105,166,283,2,419.4589,826.2926,838.9178,Reseller
324,20210105,20210105,166,283,2,419.4589,826.2926,838.9178,Reseller
319,20210105,20210105,166,283,3,874.794,2654.1249,2624.382,Reseller
310,20210105,20210105,166,283,2,2146.962,4342.5884,4293.924,Reseller
326,20210105,20210105,166,283,9,419.4589,3718.3167,3775.1301,Reseller
315,20210105,20210105,166,283,4,874.794,3538.8332,3499.176,Reseller
232,20210105,20210105,431,281,1,28.8404,31.7244,28.8404,Reseller
342,20210105,20210105,431,281,1,419.4589,413.1463,419.4589,Reseller
223,20210105,20210105,431,281,2,5.1865,11.4104,10.373,Reseller
322,20210105,20210105,431,281,2,419.4589,826.2926,838.9178,Reseller
319,20210105,20210105,292,283,1,874.794,884.7083,874.794,Reseller
342,20210105,20210105,221,287,5,419.4589,2065.7315,2097.2945,Reseller
262,20210105,20210105,221,287,1,183.9382,181.4857,183.9382,Reseller
315,20210105,20210105,221,287,8,874.794,7077.6664,6998.352,Reseller
272,20210105,20210105,221,287,2,183.9382,362.9714,367.8764,Reseller
232,20210105,20210105,221,287,10,28.8404,317.244,288.404,Reseller
338,20210105,20210105,221,287,1,419.4589,413.1463,419.4589,Reseller
317,20210105,20210105,221,287,4,874.794,3538.8332,3499.176,Reseller
285,20210105,20210105,221,287,2,178.5808,352.3994,357.1616,Reseller
319,20210105,20210105,221,287,8,874.794,7077.6664,6998.352,Reseller
215,20210105,20210105,221,287,3,20.1865,36.0834,60.5595,Reseller
326,20210105,20210105,221,287,6,419.4589,2478.8778,2516.7534,Reseller
275,20210105,20210105,221,287,3,356.898,1056.4182,1070.694,Reseller
223,20210105,20210105,221,287,6,5.1865,34.2312,31.119,Reseller
229,20210105,20210105,221,287,4,28.8404,126.8976,115.3616,Reseller
322,20210105,20210105,221,287,7,419.4589,2892.0241,2936.2123,Reseller
316,20210105,20210105,221,287,2,874.794,1769.4166,1749.588,Reseller
235,20210105,20210105,221,287,4,28.8404,126.8976,115.3616,Reseller
332,20210105,20210105,221,287,2,419.4589,826.2926,838.9178,Reseller
330,20210105,20210105,221,287,1,419.4589,413.1463,419.4589,Reseller
314,20210105,20210105,221,287,2,2146.962,4342.5884,4293.924,Reseller
334,20210105,20210105,221,287,1,419.4589,413.1463,419.4589,Reseller
253,20210105,20210105,221,287,1,178.5808,176.1997,178.5808,Reseller
324,20210105,20210105,221,287,3,419.4589,1239.4389,1258.3767,Reseller
220,20210105,20210105,221,287,3,20.1865,36.0834,60.5595,Reseller
328,20210105,20210105,221,287,1,419.4589,413.1463,419.4589,Reseller
270,20210105,20210105,221,287,2,183.9382,362.9714,367.8764,Reseller
212,20210105,20210105,221,287,4,20.1865,48.1112,80.746,Reseller
264,20210105,20210105,221,287,2,183.9382,362.9714,367.8764,Reseller
235,20210105,20210105,485,281,3,28.8404,95.1732,86.5212,Reseller
346,20210105,20210105,485,281,1,2039.994,1912.1544,2039.994,Reseller
218,20210105,20210105,485,281,6,5.70,20.3778,34.20,Reseller
212,20210105,20210105,485,281,2,20.1865,24.0556,40.373,Reseller
344,20210105,20210105,485,281,3,2039.994,5736.4632,6119.982,Reseller
215,20210105,20210105,485,281,2,20.1865,24.0556,40.373,Reseller
347,20210105,20210105,485,281,1,2039.994,1912.1544,2039.994,Reseller
350,20210105,20210105,485,281,3,2024.994,5694.2832,6074.982,Reseller
345,20210105,20210105,485,281,1,2039.994,1912.1544,2039.994,Reseller
351,20210105,20210105,485,281,1,2024.994,1898.0944,2024.994,Reseller
349,20210105,20210105,315,285,3,2024.994,5694.2832,6074.982,Reseller
344,20210105,20210105,315,285,3,2039.994,5736.4632,6119.982,Reseller
232,20210105,20210105,315,285,2,28.8404,63.4488,57.6808,Reseller
345,20210105,20210105,315,285,1,2039.994,1912.1544,2039.994,Reseller
235,20210105,20210105,315,285,3,28.8404,95.1732,86.5212,Reseller
212,20210105,20210105,315,285,1,20.1865,12.0278,20.1865,Reseller
215,20210105,20210105,315,285,1,20.1865,12.0278,20.1865,Reseller
347,20210105,20210105,315,285,1,2039.994,1912.1544,2039.994,Reseller
346,20210105,20210105,315,285,2,2039.994,3824.3088,4079.988,Reseller
223,20210105,20210105,315,285,1,5.1865,5.7052,5.1865,Reseller
220,20210105,20210105,315,285,5,20.1865,60.139,100.9325,Reseller
347,20210105,20210105,27,285,2,2039.994,3824.3088,4079.988,Reseller
307,20210105,20210105,27,285,2,722.5949,1247.6806,1445.1898,Reseller
304,20210105,20210105,27,285,1,714.7043,617.0281,714.7043,Reseller
293,20210105,20210105,27,285,1,722.5949,623.8403,722.5949,Reseller
350,20210105,20210105,27,285,5,2024.994,9490.472,10124.97,Reseller
351,20210105,20210105,27,285,6,2024.994,11388.5664,12149.964,Reseller
218,20210105,20210105,27,285,2,5.70,6.7926,11.40,Reseller
348,20210105,20210105,27,285,5,2024.994,9490.472,10124.97,Reseller
326,20210105,20210105,603,285,1,419.4589,413.1463,419.4589,Reseller
347,20210205,20210205,18,281,2,2039.994,3824.3088,4079.988,Reseller
351,20210205,20210205,18,281,2,2024.994,3796.1888,4049.988,Reseller
293,20210205,20210205,18,281,2,722.5949,1247.6806,1445.1898,Reseller
350,20210205,20210205,18,281,5,2024.994,9490.472,10124.97,Reseller
307,20210205,20210205,18,281,2,722.5949,1247.6806,1445.1898,Reseller
292,20210205,20210205,18,281,1,818.70,706.811,818.70,Reseller
300,20210205,20210205,18,281,1,809.76,699.0928,809.76,Reseller
344,20210205,20210205,18,281,2,2039.994,3824.3088,4079.988,Reseller
218,20210205,20210205,18,281,2,5.70,6.7926,11.40,Reseller
349,20210205,20210205,18,281,3,2024.994,5694.2832,6074.982,Reseller
348,20210205,20210205,353,288,4,2024.994,7592.3776,8099.976,Reseller
349,20210205,20210205,353,288,2,2024.994,3796.1888,4049.988,Reseller
350,20210205,20210205,353,288,3,2024.994,5694.2832,6074.982,Reseller
351,20210205,20210205,353,288,1,2024.994,1898.0944,2024.994,Reseller
262,20210205,20210205,206,285,1,183.9382,181.4857,183.9382,Reseller
232,20210205,20210205,206,285,3,28.8404,95.1732,86.5212,Reseller
342,20210205,20210205,206,285,1,419.4589,413.1463,419.4589,Reseller
328,20210205,20210205,206,285,2,419.4589,826.2926,838.9178,Reseller
324,20210205,20210205,206,285,2,419.4589,826.2926,838.9178,Reseller
315,20210205,20210205,206,285,1,874.794,884.7083,874.794,Reseller
332,20210205,20210205,206,285,2,419.4589,826.2926,838.9178,Reseller
314,20210205,20210205,206,285,2,2146.962,4342.5884,4293.924,Reseller
270,20210205,20210205,206,285,1,183.9382,181.4857,183.9382,Reseller
223,20210205,20210205,206,285,4,5.1865,22.8208,20.746,Reseller
270,20210205,20210205,318,284,3,183.9382,544.4571,551.8146,Reseller
223,20210205,20210205,318,284,1,5.1865,5.7052,5.1865,Reseller
285,20210205,20210205,318,284,1,178.5808,176.1997,178.5808,Reseller
262,20210205,20210205,318,284,1,183.9382,181.4857,183.9382,Reseller
232,20210205,20210205,210,284,1,28.8404,31.7244,28.8404,Reseller
223,20210205,20210205,210,284,1,5.1865,5.7052,5.1865,Reseller
319,20210205,20210205,210,284,1,874.794,884.7083,874.794,Reseller
346,20210205,20210205,164,289,1,2039.994,1912.1544,2039.994,Reseller
351,20210205,20210205,164,289,1,2024.994,1898.0944,2024.994,Reseller
348,20210205,20210205,164,289,1,2024.994,1898.0944,2024.994,Reseller
349,20210205,20210205,164,289,4,2024.994,7592.3776,8099.976,Reseller
