350,20210106,20210113,11025,1,3374.99,1898.0944,3374.99,Online
312,20210106,20210113,27577,1,3578.27,2171.2942,3578.27,Online
312,20210107,20210114,27604,1,3578.27,2171.2942,3578.27,Online
310,20210107,20210114,16522,1,3578.27,2171.2942,3578.27,Online
346,20210107,20210114,11002,1,3399.99,1912.1544,3399.99,Online
311,20210108,20210115,13261,1,3578.27,2171.2942,3578.27,Online
312,20210108,20210115,11606,1,3578.27,2171.2942,3578.27,Online
310,20210108,20210115,13563,1,3578.27,2171.2942,3578.27,Online
312,20210108,20210115,16527,1,3578.27,2171.2942,3578.27,Online
310,20210109,20210116,27671,1,3578.27,2171.2942,3578.27,Online
314,20210109,20210116,13576,1,3578.27,2171.2942,3578.27,Online
347,20210109,20210116,11007,1,3399.99,1912.1544,3399.99,Online
313,20210109,20210116,16631,1,3578.27,2171.2942,3578.27,Online
311,20210110,20210117,16514,1,3578.27,2171.2942,3578.27,Online
312,20210110,20210117,16616,1,3578.27,2171.2942,3578.27,Online
314,20210111,20210118,27623,1,3578.27,2171.2942,3578.27,Online
313,20210111,20210118,27625,1,3578.27,2171.2942,3578.27,Online
314,20210111,20210118,27636,1,3578.27,2171.2942,3578.27,Online
311,20210111,20210118,11591,1,3578.27,2171.2942,3578.27,Online
313,20210111,20210118,11592,1,3578.27,2171.2942,3578.27,Online
311,20210111,20210118,13265,1,3578.27,2171.2942,3578.27,Online
310,20210111,20210118,16482,1,3578.27,2171.2942,3578.27,Online
312,20210112,20210119,27617,1,3578.27,2171.2942,3578.27,Online
311,20210112,20210119,27670,1,3578.27,2171.2942,3578.27,Online
332,20210112,20210119,19941,1,699.0982,413.1463,699.0982,Online
350,20210112,20210119,11017,1,3374.99,1898.0944,3374.99,Online
310,20210113,20210120,27646,1,3578.27,2171.2942,3578.27,Online
310,20210113,20210120,13257,1,3578.27,2171.2942,3578.27,Online
314,20210113,20210120,16352,1,3578.27,2171.2942,3578.27,Online
310,20210113,20210120,16493,1,3578.27,2171.2942,3578.27,Online
314,20210114,20210121,27578,1,3578.27,2171.2942,3578.27,Online
313,20210114,20210121,16525,1,3578.27,2171.2942,3578.27,Online
310,20210114,20210121,16612,1,3578.27,2171.2942,3578.27,Online
346,20210114,20210121,11010,1,3399.99,1912.1544,3399.99,Online
313,20210115,20210122,16518,1,3578.27,2171.2942,3578.27,Online
350,20210115,20210122,11001,1,3374.99,1898.0944,3374.99,Online
312,20210116,20210123,27649,1,3578.27,2171.2942,3578.27,Online
312,20210116,20210123,21659,1,3578.27,2171.2942,3578.27,Online
312,20210116,20210123,27614,1,3578.27,2171.2942,3578.27,Online
330,20210116,20210123,14559,1,699.0982,413.1463,699.0982,Online
312,20210116,20210123,16524,1,3578.27,2171.2942,3578.27,Online
314,20210116,20210123,16526,1,3578.27,2171.2942,3578.27,Online
313,20210116,20210123,16348,1,3578.27,2171.2942,3578.27,Online
347,20210116,20210123,11027,1,3399.99,1912.1544,3399.99,Online
314,20210117,20210124,13260,1,3578.27,2171.2942,3578.27,Online
311,20210117,20210124,16515,1,3578.27,2171.2942,3578.27,Online
345,20210117,20210124,11018,1,3399.99,1912.1544,3399.99,Online
326,20210117,20210124,25252,1,699.0982,413.1463,699.0982,Online
311,20210118,20210125,11599,1,3578.27,2171.2942,3578.27,Online
312,20210118,20210125,16495,1,3578.27,2171.2942,3578.27,Online
312,20210118,20210125,16516,1,3578.27,2171.2942,3578.27,Online
312,20210118,20210125,16620,1,3578.27,2171.2942,3578.27,Online
310,20210119,20210126,27667,1,3578.27,2171.2942,3578.27,Online
311,20210119,20210126,11601,1,3578.27,2171.2942,3578.27,Online
311,20210119,20210126,11607,1,3578.27,2171.2942,3578.27,Online
344,20210119,20210126,29385,1,3399.99,1912.1544,3399.99,Online
351,20210119,20210126,11239,1,3374.99,1898.0944,3374.99,Online
351,20210119,20210126,25865,1,3374.99,1898.0944,3374.99,Online
344,20210119,20210126,25857,1,3399.99,1912.1544,3399.99,Online
314,20210119,20210126,16484,1,3578.27,2171.2942,3578.27,Online
312,20210119,20210126,16623,1,3578.27,2171.2942,3578.27,Online
344,20210119,20210126,11000,1,3399.99,1912.1544,3399.99,Online
347,20210119,20210126,11029,1,3399.99,1912.1544,3399.99,Online
312,20210120,20210127,27615,1,3578.27,2171.2942,3578.27,Online
342,20210120,20210127,17956,1,699.0982,413.1463,699.0982,Online
312,20210120,20210127,16345,1,3578.27,2171.2942,3578.27,Online
310,20210120,20210127,16521,1,3578.27,2171.2942,3578.27,Online
312,20210120,20210127,16636,1,3578.27,2171.2942,3578.27,Online
311,20210121,20210128,21710,1,3578.27,2171.2942,3578.27,Online
311,20210121,20210128,13583,1,3578.27,2171.2942,3578.27,Online
312,20210121,20210128,11593,1,3578.27,2171.2942,3578.27,Online
314,20210122,20210129,21741,1,3578.27,2171.2942,3578.27,Online
310,20210122,20210129,13585,1,3578.27,2171.2942,3578.27,Online
328,20210122,20210129,14510,1,699.0982,413.1463,699.0982,Online
312,20210122,20210129,16523,1,3578.27,2171.2942,3578.27,Online
312,20210123,20210130,11611,1,3578.27,2171.2942,3578.27,Online
313,20210123,20210130,13259,1,3578.27,2171.2942,3578.27,Online
310,20210123,20210130,16350,1,3578.27,2171.2942,3578.27,Online
345,20210123,20210130,11004,1,3399.99,1912.1544,3399.99,Online
346,20210123,20210130,11026,1,3399.99,1912.1544,3399.99,Online
312,20210124,20210131,27662,1,3578.27,2171.2942,3578.27,Online
350,20210124,20210131,28390,1,3374.99,1898.0944,3374.99,Online
350,20210124,20210131,25866,1,3374.99,1898.0944,3374.99,Online
311,20210124,20210131,16494,1,3578.27,2171.2942,3578.27,Online
314,20210124,20210131,16496,1,3578.27,2171.2942,3578.27,Online
310,20210124,20210131,16519,1,3578.27,2171.2942,3578.27,Online
312,20210124,20210131,16528,1,3578.27,2171.2942,3578.27,Online
346,20210124,20210131,11006,1,3399.99,1912.1544,3399.99,Online
312,20210125,20210201,27651,1,3578.27,2171.2942,3578.27,Online
310,20210125,20210201,27663,1,3578.27,2171.2942,3578.27,Online
313,20210125,20210201,27669,1,3578.27,2171.2942,3578.27,Online
342,20210125,20210201,19942,1,699.0982,413.1463,699.0982,Online
338,20210125,20210201,14558,1,699.0982,413.1463,699.0982,Online
313,20210125,20210201,16349,1,3578.27,2171.2942,3578.27,Online
348,20210125,20210201,11008,1,3374.99,1898.0944,3374.99,Online
338,20210125,20210201,25250,1,699.0982,413.1463,699.0982,Online
310,20210126,20210202,27605,1,3578.27,2171.2942,3578.27,Online
310,20210126,20210202,27611,1,3578.27,2171.2942,3578.27,Online
311,20210126,20210202,16347,1,3578.27,2171.2942,3578.27,Online
349,20210126,20210202,11028,1,3374.99,1898.0944,3374.99,Online
310,20210126,20210202,13584,1,3578.27,2171.2942,3578.27,Online
310,20210127,20210203,21727,1,3578.27,2171.2942,3578.27,Online
348,20210127,20210203,28393,1,3374.99,1898.0944,3374.99,Online
348,20210127,20210203,19802,1,3374.99,1898.0944,3374.99,Online
324,20210127,20210203,26620,1,699.0982,413.1463,699.0982,Online
350,20210127,20210203,11009,1,3374.99,1898.0944,3374.99,Online
313,20210128,20210204,27641,1,3578.27,2171.2942,3578.27,Online
311,20210128,20210204,27673,1,3578.27,2171.2942,3578.27,Online
326,20210128,20210204,17957,1,699.0982,413.1463,699.0982,Online
314,20210128,20210204,13406,1,3578.27,2171.2942,3578.27,Online
312,20210128,20210204,16630,1,3578.27,2171.2942,3578.27,Online
313,20210129,20210205,22041,1,3578.27,2171.2942,3578.27,Online
314,20210129,20210205,12124,1,3578.27,2171.2942,3578.27,Online
313,20210129,20210205,28066,1,3578.27,2171.2942,3578.27,Online
313,20210129,20210205,16743,1,3578.27,2171.2942,3578.27,Online
310,20210129,20210205,13546,1,3578.27,2171.2942,3578.27,Online
312,20210130,20210206,28018,1,3578.27,2171.2942,3578.27,Online
310,20210130,20210206,12132,1,3578.27,2171.2942,3578.27,Online
314,20210130,20210206,16661,1,3578.27,2171.2942,3578.27,Online
351,20210131,20210207,11055,1,3374.99,1898.0944,3374.99,Online
314,20210131,20210207,16662,1,3578.27,2171.2942,3578.27,Online
313,20210131,20210207,16740,1,3578.27,2171.2942,3578.27,Online
322,20210131,20210207,25270,1,699.0982,413.1463,699.0982,Online
312,20210201,20210208,28038,1,3578.27,2171.2942,3578.27,Online
313,20210201,20210208,13548,1,3578.27,2171.2942,3578.27,Online
314,20210201,20210208,16741,1,3578.27,2171.2942,3578.27,Online
347,20210201,20210208,11031,1,3399.99,1912.1544,3399.99,Online
346,20210201,20210208,11034,1,3399.99,1912.1544,3399.99,Online
334,20210202,20210209,20048,1,699.0982,413.1463,699.0982,Online
311,20210202,20210209,28065,1,3578.27,2171.2942,3578.27,Online
312,20210202,20210209,17047,1,3578.27,2171.2942,3578.27,Online
310,20210202,20210209,16686,1,3578.27,2171.2942,3578.27,Online
312,20210202,20210209,16659,1,3578.27,2171.2942,3578.27,Online
336,20210202,20210209,25294,1,699.0982,413.1463,699.0982,Online
314,20210203,20210210,13600,1,3578.27,2171.2942,3578.27,Online
310,20210203,20210210,17051,1,3578.27,2171.2942,3578.27,Online
338,20210203,20210210,14565,1,699.0982,413.1463,699.0982,Online
344,20210203,20210210,11054,1,3399.99,1912.1544,3399.99,Online
310,20210203,20210210,16675,1,3578.27,2171.2942,3578.27,Online
313,20210203,20210210,16687,1,3578.27,2171.2942,3578.27,Online
310,20210203,20210210,16712,1,3578.27,2171.2942,3578.27,Online
345,20210203,20210210,11047,1,3399.99,1912.1544,3399.99,Online
310,20210204,20210211,27726,1,3578.27,2171.2942,3578.27,Online
311,20210204,20210211,28014,1,3578.27,2171.2942,3578.27,Online
311,20210204,20210211,16696,1,3578.27,2171.2942,3578.27,Online
312,20210204,20210211,16639,1,3578.27,2171.2942,3578.27,Online
342,20210205,20210212,20049,1,699.0982,413.1463,699.0982,Online
311,20210205,20210212,13602,1,3578.27,2171.2942,3578.27,Online
314,20210205,20210212,13661,1,3578.27,2171.2942,3578.27,Online
344,20210205,20210212,11030,1,3399.99,1912.1544,3399.99,Online
313,20210206,20210213,28068,1,3578.27,2171.2942,3578.27,Online
312,20210206,20210213,16658,1,3578.27,2171.2942,3578.27,Online
348,20210206,20210213,11035,1,3374.99,1898.0944,3374.99,Online
349,20210206,20210213,11046,1,3374.99,1898.0944,3374.99,Online
311,20210207,20210214,28031,1,3578.27,2171.2942,3578.27,Online
312,20210207,20210214,28076,1,3578.27,2171.2942,3578.27,Online
314,20210207,20210214,16685,1,3578.27,2171.2942,3578.27,Online
312,20210207,20210214,16745,1,3578.27,2171.2942,3578.27,Online
351,20210207,20210214,11038,1,3374.99,1898.0944,3374.99,Online
347,20210207,20210214,11039,1,3399.99,1912.1544,3399.99,Online
313,20210208,20210215,28040,1,3578.27,2171.2942,3578.27,Online
313,20210208,20210215,28067,1,3578.27,2171.2942,3578.27,Online
310,20210208,20210215,28071,1,3578.27,2171.2942,3578.27,Online
311,20210208,20210215,16684,1,3578.27,2171.2942,3578.27,Online
314,20210208,20210215,16657,1,3578.27,2171.2942,3578.27,Online
314,20210209,20210216,21939,1,3578.27,2171.2942,3578.27,Online
312,20210209,20210216,28039,1,3578.27,2171.2942,3578.27,Online
312,20210209,20210216,13687,1,3578.27,2171.2942,3578.27,Online
312,20210209,20210216,13540,1,3578.27,2171.2942,3578.27,Online
310,20210209,20210216,28063,1,3578.27,2171.2942,3578.27,Online
312,20210209,20210216,16703,1,3578.27,2171.2942,3578.27,Online
310,20210210,20210217,28030,1,3578.27,2171.2942,3578.27,Online
322,20210210,20210217,14576,1,699.0982,413.1463,699.0982,Online
351,20210210,20210217,11048,1,3374.99,1898.0944,3374.99,Online
314,20210210,20210217,16664,1,3578.27,2171.2942,3578.27,Online
342,20210210,20210217,25271,1,699.0982,413.1463,699.0982,Online
314,20210211,20210218,28017,1,3578.27,2171.2942,3578.27,Online
311,20210211,20210218,13545,1,3578.27,2171.2942,3578.27,Online
313,20210211,20210218,13515,1,3578.27,2171.2942,3578.27,Online
310,20210211,20210218,28070,1,3578.27,2171.2942,3578.27,Online
310,20210212,20210219,28042,1,3578.27,2171.2942,3578.27,Online
344,20210212,20210219,11244,1,3399.99,1912.1544,3399.99,Online
312,20210212,20210219,28083,1,3578.27,2171.2942,3578.27,Online
344,20210212,20210219,25872,1,3399.99,1912.1544,3399.99,Online
310,20210212,20210219,16660,1,3578.27,2171.2942,3578.27,Online
311,20210212,20210219,16638,1,3578.27,2171.2942,3578.27,Online
314,20210214,20210221,16929,1,3578.27,2171.2942,3578.27,Online
314,20210215,20210222,27681,1,3578.27,2171.2942,3578.27,Online
312,20210215,20210222,21813,1,3578.27,2171.2942,3578.27,Online
310,20210215,20210222,27920,1,3578.27,2171.2942,3578.27,Online
310,20210215,20210222,28022,1,3578.27,2171.2942,3578.27,Online
348,20210215,20210222,11033,1,3374.99,1898.0944,3374.99,Online
311,20210215,20210222,28047,1,3578.27,2171.2942,3578.27,Online
311,20210216,20210223,27918,1,3578.27,2171.2942,3578.27,Online
313,20210216,20210223,28044,1,3578.27,2171.2942,3578.27,Online
336,20210216,20210223,14572,1,699.0982,413.1463,699.0982,Online
342,20210216,20210223,19325,1,699.0982,413.1463,699.0982,Online
310,20210216,20210223,28061,1,3578.27,2171.2942,3578.27,Online
334,20210216,20210223,26629,1,699.0982,413.1463,699.0982,Online
310,20210216,20210223,16744,1,3578.27,2171.2942,3578.27,Online
320,20210216,20210223,25555,1,699.0982,413.1463,699.0982,Online
312,20210217,20210224,27678,1,3578.27,2171.2942,3578.27,Online
314,20210217,20210224,27759,1,3578.27,2171.2942,3578.27,Online
310,20210217,20210224,13680,1,3578.27,2171.2942,3578.27,Online
310,20210217,20210224,13514,1,3578.27,2171.2942,3578.27,Online
349,20210217,20210224,11052,1,3374.99,1898.0944,3374.99,Online
312,20210217,20210224,16928,1,3578.27,2171.2942,3578.27,Online
313,20210218,20210225,27917,1,3578.27,2171.2942,3578.27,Online
311,20210218,20210225,13693,1,3578.27,2171.2942,3578.27,Online
350,20210218,20210225,11247,1,3374.99,1898.0944,3374.99,Online
310,20210218,20210225,28078,1,3578.27,2171.2942,3578.27,Online
350,20210218,20210225,25876,1,3374.99,1898.0944,3374.99,Online
310,20210218,20210225,16701,1,3578.27,2171.2942,3578.27,Online
311,20210218,20210225,16931,1,3578.27,2171.2942,3578.27,Online
348,20210218,20210225,11032,1,3374.99,1898.0944,3374.99,Online
313,20210219,20210226,22008,1,3578.27,2171.2942,3578.27,Online
349,20210219,20210226,19830,1,3374.99,1898.0944,3374.99,Online
314,20210219,20210226,16663,1,3578.27,2171.2942,3578.27,Online
314,20210219,20210226,16708,1,3578.27,2171.2942,3578.27,Online
310,20210219,20210226,17045,1,3578.27,2171.2942,3578.27,Online
310,20210220,20210227,21921,1,3578.27,2171.2942,3578.27,Online
312,20210220,20210227,17048,1,3578.27,2171.2942,3578.27,Online
350,20210220,20210227,11050,1,3374.99,1898.0944,3374.99,Online
311,20210221,20210228,12131,1,3578.27,2171.2942,3578.27,Online
313,20210221,20210228,13689,1,3578.27,2171.2942,3578.27,Online
344,20210221,20210228,11243,1,3399.99,1912.1544,3399.99,Online
314,20210221,20210228,16693,1,3578.27,2171.2942,3578.27,Online
313,20210221,20210228,16702,1,3578.27,2171.2942,3578.27,Online
312,20210221,20210228,16707,1,3578.27,2171.2942,3578.27,Online
310,20210221,20210228,17046,1,3578.27,2171.2942,3578.27,Online
328,20210221,20210228,25272,1,699.0982,413.1463,699.0982,Online
344,20210221,20210228,25868,1,3399.99,1912.1544,3399.99,Online
342,20210222,20210301,17971,1,699.0982,413.1463,699.0982,Online
351,20210222,20210301,11057,1,3374.99,1898.0944,3374.99,Online
313,20210222,20210301,16742,1,3578.27,2171.2942,3578.27,Online
313,20210223,20210302,13678,1,3578.27,2171.2942,3578.27,Online
311,20210223,20210302,13679,1,3578.27,2171.2942,3578.27,Online
314,20210223,20210302,13690,1,3578.27,2171.2942,3578.27,Online
344,20210223,20210302,28394,1,3399.99,1912.1544,3399.99,Online
313,20210223,20210302,28064,1,3578.27,2171.2942,3578.27,Online
344,20210223,20210302,25878,1,3399.99,1912.1544,3399.99,Online
314,20210223,20210302,16713,1,3578.27,2171.2942,3578.27,Online
314,20210224,20210303,13538,1,3578.27,2171.2942,3578.27,Online
310,20210224,20210303,17050,1,3578.27,2171.2942,3578.27,Online
310,20210225,20210304,13691,1,3578.27,2171.2942,3578.27,Online
314,20210225,20210304,16637,1,3578.27,2171.2942,3578.27,Online
338,20210226,20210305,19329,1,699.0982,413.1463,699.0982,Online
314,20210226,20210305,13542,1,3578.27,2171.2942,3578.27,Online
310,20210226,20210305,13543,1,3578.27,2171.2942,3578.27,Online
314,20210226,20210305,13559,1,3578.27,2171.2942,3578.27,Online
338,20210226,20210305,14577,1,699.0982,413.1463,699.0982,Online
350,20210226,20210305,11056,1,3374.99,1898.0944,3374.99,Online
313,20210226,20210305,16688,1,3578.27,2171.2942,3578.27,Online
342,20210226,20210305,25273,1,699.0982,413.1463,699.0982,Online
310,20210227,20210306,27919,1,3578.27,2171.2942,3578.27,Online
310,20210227,20210306,28041,1,3578.27,2171.2942,3578.27,Online
344,20210227,20210306,11240,1,3399.99,1912.1544,3399.99,Online
310,20210227,20210306,22050,1,3578.27,2171.2942,3578.27,Online
310,20210227,20210306,28062,1,3578.27,2171.2942,3578.27,Online
344,20210227,20210306,25867,1,3399.99,1912.1544,3399.99,Online
310,20210227,20210306,17049,1,3578.27,2171.2942,3578.27,Online
313,20210228,20210307,13541,1,3578.27,2171.2942,3578.27,Online
349,20210228,20210307,28395,1,3374.99,1898.0944,3374.99,Online
349,20210228,20210307,19829,1,3374.99,1898.0944,3374.99,Online
313,20210228,20210307,16691,1,3578.27,2171.2942,3578.27,Online
311,20210228,20210307,16656,1,3578.27,2171.2942,3578.27,Online
351,20210228,20210307,11044,1,3374.99,1898.0944,3374.99,Online
310,20210301,20210308,13821,1,3578.27,2171.2942,3578.27,Online
310,20210301,20210308,28156,1,3578.27,2171.2942,3578.27,Online
311,20210301,20210308,22114,1,3578.27,2171.2942,3578.27,Online
314,20210301,20210308,17328,1,3578.27,2171.2942,3578.27,Online
310,20210302,20210309,13765,1,3578.27,2171.2942,3578.27,Online
311,20210302,20210309,13792,1,3578.27,2171.2942,3578.27,Online
311,20210302,20210309,12221,1,3578.27,2171.2942,3578.27,Online
313,20210302,20210309,13572,1,3578.27,2171.2942,3578.27,Online
313,20210302,20210309,22058,1,3578.27,2171.2942,3578.27,Online
313,20210302,20210309,28145,1,3578.27,2171.2942,3578.27,Online
312,20210302,20210309,17071,1,3578.27,2171.2942,3578.27,Online
310,20210302,20210309,17309,1,3578.27,2171.2942,3578.27,Online
313,20210302,20210309,17310,1,3578.27,2171.2942,3578.27,Online
310,20210302,20210309,17320,1,3578.27,2171.2942,3578.27,Online
310,20210303,20210310,28172,1,3578.27,2171.2942,3578.27,Online
312,20210303,20210310,17242,1,3578.27,2171.2942,3578.27,Online
312,20210303,20210310,17315,1,3578.27,2171.2942,3578.27,Online
328,20210303,20210310,25558,1,699.0982,413.1463,699.0982,Online
346,20210304,20210311,11334,1,3399.99,1912.1544,3399.99,Online
312,20210304,20210311,28168,1,3578.27,2171.2942,3578.27,Online
311,20210304,20210311,28181,1,3578.27,2171.2942,3578.27,Online
313,20210304,20210311,28131,1,3578.27,2171.2942,3578.27,Online
346,20210304,20210311,25887,1,3399.99,1912.1544,3399.99,Online
314,20210304,20210311,17055,1,3578.27,2171.2942,3578.27,Online
311,20210305,20210312,13567,1,3578.27,2171.2942,3578.27,Online
311,20210305,20210312,28182,1,3578.27,2171.2942,3578.27,Online
312,20210305,20210312,28186,1,3578.27,2171.2942,3578.27,Online
314,20210306,20210313,13772,1,3578.27,2171.2942,3578.27,Online
311,20210306,20210313,28185,1,3578.27,2171.2942,3578.27,Online
314,20210306,20210313,28193,1,3578.27,2171.2942,3578.27,Online
310,20210306,20210313,28088,1,3578.27,2171.2942,3578.27,Online
313,20210306,20210313,17065,1,3578.27,2171.2942,3578.27,Online
338,20210306,20210313,14581,1,699.0982,413.1463,699.0982,Online
314,20210306,20210313,17308,1,3578.27,2171.2942,3578.27,Online
313,20210307,20210314,12211,1,3578.27,2171.2942,3578.27,Online
311,20210307,20210314,28179,1,3578.27,2171.2942,3578.27,Online
314,20210307,20210314,28183,1,3578.27,2171.2942,3578.27,Online
313,20210307,20210314,28112,1,3578.27,2171.2942,3578.27,Online
338,20210307,20210314,14584,1,699.0982,413.1463,699.0982,Online
312,20210308,20210315,13784,1,3578.27,2171.2942,3578.27,Online
311,20210308,20210315,17229,1,3578.27,2171.2942,3578.27,Online
313,20210308,20210315,17246,1,3578.27,2171.2942,3578.27,Online
314,20210309,20210316,12220,1,3578.27,2171.2942,3578.27,Online
350,20210309,20210316,11337,1,3374.99,1898.0944,3374.99,Online
312,20210309,20210316,28097,1,3578.27,2171.2942,3578.27,Online
350,20210309,20210316,25888,1,3374.99,1898.0944,3374.99,Online
347,20210309,20210316,11058,1,3399.99,1912.1544,3399.99,Online
312,20210309,20210316,17294,1,3578.27,2171.2942,3578.27,Online
310,20210309,20210316,17299,1,3578.27,2171.2942,3578.27,Online
310,20210310,20210317,28158,1,3578.27,2171.2942,3578.27,Online
314,20210310,20210317,17247,1,3578.27,2171.2942,3578.27,Online
310,20210310,20210317,17280,1,3578.27,2171.2942,3578.27,Online
347,20210312,20210319,25889,1,3399.99,1912.1544,3399.99,Online
313,20210312,20210319,17069,1,3578.27,2171.2942,3578.27,Online
334,20210313,20210320,20052,1,699.0982,413.1463,699.0982,Online
322,20210313,20210320,20054,1,699.0982,413.1463,699.0982,Online
348,20210313,20210320,11061,1,3374.99,1898.0944,3374.99,Online
310,20210313,20210320,17248,1,3578.27,2171.2942,3578.27,Online
312,20210314,20210321,13570,1,3578.27,2171.2942,3578.27,Online
312,20210314,20210321,28164,1,3578.27,2171.2942,3578.27,Online
310,20210314,20210321,17064,1,3578.27,2171.2942,3578.27,Online
313,20210314,20210321,17249,1,3578.27,2171.2942,3578.27,Online
314,20210314,20210321,17295,1,3578.27,2171.2942,3578.27,Online
312,20210315,20210322,28096,1,3578.27,2171.2942,3578.27,Online
310,20210315,20210322,28150,1,3578.27,2171.2942,3578.27,Online
313,20210315,20210322,17259,1,3578.27,2171.2942,3578.27,Online
311,20210315,20210322,17312,1,3578.27,2171.2942,3578.27,Online
313,20210316,20210323,12254,1,3578.27,2171.2942,3578.27,Online
311,20210316,20210323,28159,1,3578.27,2171.2942,3578.27,Online
312,20210316,20210323,28149,1,3578.27,2171.2942,3578.27,Online
336,20210316,20210323,14580,1,699.0982,413.1463,699.0982,Online
312,20210316,20210323,17285,1,3578.27,2171.2942,3578.27,Online
347,20210317,20210324,11250,1,3399.99,1912.1544,3399.99,Online
313,20210317,20210324,28162,1,3578.27,2171.2942,3578.27,Online
347,20210317,20210324,25879,1,3399.99,1912.1544,3399.99,Online
311,20210317,20210324,17257,1,3578.27,2171.2942,3578.27,Online
310,20210318,20210325,13783,1,3578.27,2171.2942,3578.27,Online
313,20210318,20210325,28154,1,3578.27,2171.2942,3578.27,Online
312,20210318,20210325,28170,1,3578.27,2171.2942,3578.27,Online
310,20210318,20210325,17351,1,3578.27,2171.2942,3578.27,Online
311,20210318,20210325,17332,1,3578.27,2171.2942,3578.27,Online
312,20210319,20210326,28180,1,3578.27,2171.2942,3578.27,Online
314,20210319,20210326,13560,1,3578.27,2171.2942,3578.27,Online
310,20210319,20210326,28148,1,3578.27,2171.2942,3578.27,Online
311,20210319,20210326,22109,1,3578.27,2171.2942,3578.27,Online
338,20210319,20210326,14590,1,699.0982,413.1463,699.0982,Online
345,20210319,20210326,11060,1,3399.99,1912.1544,3399.99,Online
314,20210319,20210326,17255,1,3578.27,2171.2942,3578.27,Online
311,20210319,20210326,17258,1,3578.27,2171.2942,3578.27,Online
310,20210320,20210327,13847,1,3578.27,2171.2942,3578.27,Online
314,20210320,20210327,28166,1,3578.27,2171.2942,3578.27,Online
322,20210321,20210328,20060,1,699.0982,413.1463,699.0982,Online
313,20210321,20210328,12255,1,3578.27,2171.2942,3578.27,Online
349,20210321,20210328,28401,1,3374.99,1898.0944,3374.99,Online
344,20210321,20210328,11333,1,3399.99,1912.1544,3399.99,Online
344,20210321,20210328,25886,1,3399.99,1912.1544,3399.99,Online
312,20210321,20210328,17241,1,3578.27,2171.2942,3578.27,Online
334,20210321,20210328,17973,1,699.0982,413.1463,699.0982,Online
312,20210321,20210328,17334,1,3578.27,2171.2942,3578.27,Online
310,20210322,20210329,13841,1,3578.27,2171.2942,3578.27,Online
312,20210322,20210329,28184,1,3578.27,2171.2942,3578.27,Online
313,20210322,20210329,22117,1,3578.27,2171.2942,3578.27,Online
312,20210322,20210329,28191,1,3578.27,2171.2942,3578.27,Online
310,20210322,20210329,17056,1,3578.27,2171.2942,3578.27,Online
311,20210322,20210329,17079,1,3578.27,2171.2942,3578.27,Online
311,20210323,20210330,12217,1,3578.27,2171.2942,3578.27,Online
311,20210323,20210330,13580,1,3578.27,2171.2942,3578.27,Online
313,20210323,20210330,28155,1,3578.27,2171.2942,3578.27,Online
313,20210323,20210330,28163,1,3578.27,2171.2942,3578.27,Online
312,20210323,20210330,17278,1,3578.27,2171.2942,3578.27,Online
